"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"KZ000036870","ALMATY, KZ","2006-03-13",,"61","37"
"KZ000036870","ALMATY, KZ","2006-03-14",,"52","40"
"KZ000036870","ALMATY, KZ","2006-03-15",,"41","33"
"KZ000036870","ALMATY, KZ","2006-03-16",,"33","27"
"KZ000036870","ALMATY, KZ","2006-03-17",,"42","23"
"KZ000036870","ALMATY, KZ","2006-03-18",,"48","33"
"KZ000036870","ALMATY, KZ","2006-03-19",,"53","37"
"KZ000036870","ALMATY, KZ","2006-03-20",,"56","36"
"KZ000036870","ALMATY, KZ","2006-03-21",,"61","37"
"KZ000036870","ALMATY, KZ","2006-03-22",,"55","38"
"KZ000036870","ALMATY, KZ","2006-03-23",,"50","34"
"KZ000036870","ALMATY, KZ","2006-03-24",,"54","31"
"KZ000036870","ALMATY, KZ","2006-03-25",,"62","34"
"KZ000036870","ALMATY, KZ","2006-03-26",,"70","41"
"KZ000036870","ALMATY, KZ","2006-03-27",,"67","46"
"KZ000036870","ALMATY, KZ","2006-03-28",,"69","52"
"KZ000036870","ALMATY, KZ","2006-03-29",,"64","43"
"KZ000036870","ALMATY, KZ","2006-03-30",,"53","41"
"KZ000036870","ALMATY, KZ","2006-03-31",,"71","44"
"KZ000036870","ALMATY, KZ","2006-04-01",,"59","45"
"KZ000036870","ALMATY, KZ","2006-04-02",,"53","39"
"KZ000036870","ALMATY, KZ","2006-04-03",,"58","39"
"KZ000036870","ALMATY, KZ","2006-04-04",,"62","41"
"KZ000036870","ALMATY, KZ","2006-04-05",,"69","39"
"KZ000036870","ALMATY, KZ","2006-04-06",,"64","52"
"KZ000036870","ALMATY, KZ","2006-04-07",,"72","50"
"KZ000036870","ALMATY, KZ","2006-04-08",,"74","53"
"KZ000036870","ALMATY, KZ","2006-04-09",,"56","28"
"KZ000036870","ALMATY, KZ","2006-04-10",,"37","26"
"KZ000036870","ALMATY, KZ","2006-04-11",,"50","26"
"KZ000036870","ALMATY, KZ","2006-04-12",,"56","31"
"KZ000036870","ALMATY, KZ","2006-04-13",,"60","36"
"KZ000036870","ALMATY, KZ","2006-04-14",,"65","42"
"KZ000036870","ALMATY, KZ","2006-04-15",,"69","46"
"KZ000036870","ALMATY, KZ","2006-04-16",,"70","51"
"KZ000036870","ALMATY, KZ","2006-04-17",,"74","51"
"KZ000036870","ALMATY, KZ","2006-04-18",,"76","55"
"KZ000036870","ALMATY, KZ","2006-04-19",,"76","58"
"KZ000036870","ALMATY, KZ","2006-04-20",,"76","53"
"KZ000036870","ALMATY, KZ","2006-04-21",,"66","49"
"KZ000036870","ALMATY, KZ","2006-04-22",,"65","49"
"KZ000036870","ALMATY, KZ","2006-04-23",,"64","46"
"KZ000036870","ALMATY, KZ","2006-04-24",,"65","51"
"KZ000036870","ALMATY, KZ","2006-04-25",,"72","51"
"KZ000036870","ALMATY, KZ","2006-04-26",,"75","54"
"KZ000036870","ALMATY, KZ","2006-04-27",,"85","53"
"KZ000036870","ALMATY, KZ","2006-04-28",,"89","61"
"KZ000036870","ALMATY, KZ","2006-04-29",,"78","56"
"KZ000036870","ALMATY, KZ","2006-04-30",,"70","53"
"KZ000036870","ALMATY, KZ","2006-05-01",,"63","50"
"KZ000036870","ALMATY, KZ","2006-05-02",,"59","44"
"KZ000036870","ALMATY, KZ","2006-05-03",,"53","48"
"KZ000036870","ALMATY, KZ","2006-05-04",,"56","41"
"KZ000036870","ALMATY, KZ","2006-05-05",,"62","45"
"KZ000036870","ALMATY, KZ","2006-05-06",,"63","52"
"KZ000036870","ALMATY, KZ","2006-05-07",,"56","41"
"KZ000036870","ALMATY, KZ","2006-05-08",,"56","40"
"KZ000036870","ALMATY, KZ","2006-05-09",,"61","42"
"KZ000036870","ALMATY, KZ","2006-05-10",,"60","40"
"KZ000036870","ALMATY, KZ","2006-05-11",,"70","40"
"KZ000036870","ALMATY, KZ","2006-05-12",,"81","47"
"KZ000036870","ALMATY, KZ","2006-05-13",,"86","64"
"KZ000036870","ALMATY, KZ","2006-05-14",,"84","59"
"KZ000036870","ALMATY, KZ","2006-05-15",,"83","63"
"KZ000036870","ALMATY, KZ","2006-05-16",,"89","70"
"KZ000036870","ALMATY, KZ","2006-05-17",,"80","58"
"KZ000036870","ALMATY, KZ","2006-05-18",,"69","52"
"KZ000036870","ALMATY, KZ","2006-05-19",,"78","50"
"KZ000036870","ALMATY, KZ","2006-05-20",,"90","57"
"KZ000036870","ALMATY, KZ","2006-05-21",,"76","57"
"KZ000036870","ALMATY, KZ","2006-05-22",,"65","53"
"KZ000036870","ALMATY, KZ","2006-05-23",,"75","52"
"KZ000036870","ALMATY, KZ","2006-05-24",,"78","56"
"KZ000036870","ALMATY, KZ","2006-05-25",,"81","61"
"KZ000036870","ALMATY, KZ","2006-05-26",,"81","64"
"KZ000036870","ALMATY, KZ","2006-05-27",,"82","58"
"KZ000036870","ALMATY, KZ","2006-05-28",,"85","64"
"KZ000036870","ALMATY, KZ","2006-05-29",,"83","62"
"KZ000036870","ALMATY, KZ","2006-05-30",,"86","68"
"KZ000036870","ALMATY, KZ","2006-05-31",,"76","63"
"KZ000036870","ALMATY, KZ","2006-06-01",,"75","60"
"KZ000036870","ALMATY, KZ","2006-06-02",,"80","60"
"KZ000036870","ALMATY, KZ","2006-06-03",,"73","55"
"KZ000036870","ALMATY, KZ","2006-06-04",,"74","55"
"KZ000036870","ALMATY, KZ","2006-06-05",,"80","55"
"KZ000036870","ALMATY, KZ","2006-06-06",,"74","55"
"KZ000036870","ALMATY, KZ","2006-06-07",,"76","55"
"KZ000036870","ALMATY, KZ","2006-06-08",,"82","60"
"KZ000036870","ALMATY, KZ","2006-06-09",,"80","63"
"KZ000036870","ALMATY, KZ","2006-06-10",,"79","58"
"KZ000036870","ALMATY, KZ","2006-06-11",,"81","57"
"KZ000036870","ALMATY, KZ","2006-06-12",,"79","62"
"KZ000036870","ALMATY, KZ","2006-06-13",,"85","67"
"KZ000036870","ALMATY, KZ","2006-06-14",,"87","61"
"KZ000036870","ALMATY, KZ","2006-06-15",,"74","56"
"KZ000036870","ALMATY, KZ","2006-06-16",,"73","54"
"KZ000036870","ALMATY, KZ","2006-06-17",,"79","54"
"KZ000036870","ALMATY, KZ","2006-06-18",,"85","60"
"KZ000036870","ALMATY, KZ","2006-06-19",,"85","63"
"KZ000036870","ALMATY, KZ","2006-06-20",,"89","65"
"KZ000036870","ALMATY, KZ","2006-06-21",,"96","69"
"KZ000036870","ALMATY, KZ","2006-06-22",,"93","71"
"KZ000036870","ALMATY, KZ","2006-06-23",,"88","67"
"KZ000036870","ALMATY, KZ","2006-06-24",,"85","63"
"KZ000036870","ALMATY, KZ","2006-06-25",,"85","68"
"KZ000036870","ALMATY, KZ","2006-06-26",,"88","65"
"KZ000036870","ALMATY, KZ","2006-06-27",,"83","62"
"KZ000036870","ALMATY, KZ","2006-06-28",,"89","65"
"KZ000036870","ALMATY, KZ","2006-06-29",,"90","66"
"KZ000036870","ALMATY, KZ","2006-06-30",,"90","71"
"KZ000036870","ALMATY, KZ","2006-07-01",,"84","65"
"KZ000036870","ALMATY, KZ","2006-07-02",,"83","62"
"KZ000036870","ALMATY, KZ","2006-07-03",,"87","65"
"KZ000036870","ALMATY, KZ","2006-07-04",,"92","72"
"KZ000036870","ALMATY, KZ","2006-07-05",,"96","74"
"KZ000036870","ALMATY, KZ","2006-07-06",,"80","63"
"KZ000036870","ALMATY, KZ","2006-07-07",,"79","59"
"KZ000036870","ALMATY, KZ","2006-07-08",,"85","62"
"KZ000036870","ALMATY, KZ","2006-07-09",,"83","65"
"KZ000036870","ALMATY, KZ","2006-07-10",,"81","62"
"KZ000036870","ALMATY, KZ","2006-07-11",,"80","62"
"KZ000036870","ALMATY, KZ","2006-07-12",,"76","56"
"KZ000036870","ALMATY, KZ","2006-07-13",,"64","55"
"KZ000036870","ALMATY, KZ","2006-07-14",,"75","55"
"KZ000036870","ALMATY, KZ","2006-07-15",,"80","54"
"KZ000036870","ALMATY, KZ","2006-07-16",,"81","60"
"KZ000036870","ALMATY, KZ","2006-07-17",,"83","64"
"KZ000036870","ALMATY, KZ","2006-07-18",,"88","64"
"KZ000036870","ALMATY, KZ","2006-07-19",,"85","67"
"KZ000036870","ALMATY, KZ","2006-07-20",,"89","61"
"KZ000036870","ALMATY, KZ","2006-07-21",,"89","67"
"KZ000036870","ALMATY, KZ","2006-07-22",,"94","67"
"KZ000036870","ALMATY, KZ","2006-07-23",,"100","73"
"KZ000036870","ALMATY, KZ","2006-07-24",,"87","64"
"KZ000036870","ALMATY, KZ","2006-07-25",,"89","65"
"KZ000036870","ALMATY, KZ","2006-07-26",,"90","64"
"KZ000036870","ALMATY, KZ","2006-07-27",,"89","65"
"KZ000036870","ALMATY, KZ","2006-07-28",,"94","71"
"KZ000036870","ALMATY, KZ","2006-07-29",,"90","69"
"KZ000036870","ALMATY, KZ","2006-07-30",,"99","72"
"KZ000036870","ALMATY, KZ","2006-07-31",,"97","75"
"KZ000036870","ALMATY, KZ","2006-08-01",,"89","69"
"KZ000036870","ALMATY, KZ","2006-08-02",,"95","69"
"KZ000036870","ALMATY, KZ","2006-08-03",,"91","74"
"KZ000036870","ALMATY, KZ","2006-08-04",,"98","71"
"KZ000036870","ALMATY, KZ","2006-08-05",,"96","68"
"KZ000036870","ALMATY, KZ","2006-08-06",,"94","70"
"KZ000036870","ALMATY, KZ","2006-08-07",,"89","65"
"KZ000036870","ALMATY, KZ","2006-08-08",,"90","71"
"KZ000036870","ALMATY, KZ","2006-08-09",,"98","68"
"KZ000036870","ALMATY, KZ","2006-08-10",,"87","63"
"KZ000036870","ALMATY, KZ","2006-08-11",,"83","58"
"KZ000036870","ALMATY, KZ","2006-08-12",,"86","58"
"KZ000036870","ALMATY, KZ","2006-08-13",,"91","62"
"KZ000036870","ALMATY, KZ","2006-08-14",,"97","75"
"KZ000036870","ALMATY, KZ","2006-08-15",,"84","63"
"KZ000036870","ALMATY, KZ","2006-08-16",,"80","58"
"KZ000036870","ALMATY, KZ","2006-08-17",,"77","61"
"KZ000036870","ALMATY, KZ","2006-08-18",,"80","59"
"KZ000036870","ALMATY, KZ","2006-08-19",,"88","59"
"KZ000036870","ALMATY, KZ","2006-08-20",,"92","63"
"KZ000036870","ALMATY, KZ","2006-08-21",,"90","68"
"KZ000036870","ALMATY, KZ","2006-08-22",,"92","68"
"KZ000036870","ALMATY, KZ","2006-08-23",,"93","72"
"KZ000036870","ALMATY, KZ","2006-08-24",,"94","72"
"KZ000036870","ALMATY, KZ","2006-08-25",,"88","70"
"KZ000036870","ALMATY, KZ","2006-08-26",,"83","61"
"KZ000036870","ALMATY, KZ","2006-08-27",,"82","56"
"KZ000036870","ALMATY, KZ","2006-08-28",,"83","56"
"KZ000036870","ALMATY, KZ","2006-08-29",,"84","59"
"KZ000036870","ALMATY, KZ","2006-08-30",,"89","63"
"KZ000036870","ALMATY, KZ","2006-08-31",,"71","58"
"KZ000036870","ALMATY, KZ","2006-09-01",,"69","47"
"KZ000036870","ALMATY, KZ","2006-09-02",,"69","46"
"KZ000036870","ALMATY, KZ","2006-09-03",,"73","53"
"KZ000036870","ALMATY, KZ","2006-09-04",,"81","56"
"KZ000036870","ALMATY, KZ","2006-09-05",,"87","61"
"KZ000036870","ALMATY, KZ","2006-09-06",,"85","61"
"KZ000036870","ALMATY, KZ","2006-09-07",,"85","58"
"KZ000036870","ALMATY, KZ","2006-09-08",,"85","58"
"KZ000036870","ALMATY, KZ","2006-09-09",,"86","60"
"KZ000036870","ALMATY, KZ","2006-09-10",,"90","67"
"KZ000036870","ALMATY, KZ","2006-09-11",,"81","60"
"KZ000036870","ALMATY, KZ","2006-09-12",,"83","56"
"KZ000036870","ALMATY, KZ","2006-09-13",,"85","67"
"KZ000036870","ALMATY, KZ","2006-09-14",,"73","55"
"KZ000036870","ALMATY, KZ","2006-09-15",,"68","53"
"KZ000036870","ALMATY, KZ","2006-09-16",,"71","51"
"KZ000036870","ALMATY, KZ","2006-09-17",,"78","48"
"KZ000036870","ALMATY, KZ","2006-09-18",,"69","43"
"KZ000036870","ALMATY, KZ","2006-09-19",,"52","42"
"KZ000036870","ALMATY, KZ","2006-09-20",,"63","41"
"KZ000036870","ALMATY, KZ","2006-09-21",,"65","45"
"KZ000036870","ALMATY, KZ","2006-09-22",,"68","46"
"KZ000036870","ALMATY, KZ","2006-09-23",,"72","44"
"KZ000036870","ALMATY, KZ","2006-09-24",,"72","46"
"KZ000036870","ALMATY, KZ","2006-09-25",,"75","56"
"KZ000036870","ALMATY, KZ","2006-09-26",,"72","51"
"KZ000036870","ALMATY, KZ","2006-09-27",,"78","49"
"KZ000036870","ALMATY, KZ","2006-09-28",,"79","57"
"KZ000036870","ALMATY, KZ","2006-09-29",,"73","58"
"KZ000036870","ALMATY, KZ","2006-09-30",,"72","53"
"KZ000036870","ALMATY, KZ","2006-10-01",,"74","52"
"KZ000036870","ALMATY, KZ","2006-10-02",,"78","53"
"KZ000036870","ALMATY, KZ","2006-10-03",,"80","56"
"KZ000036870","ALMATY, KZ","2006-10-04",,"68","55"
"KZ000036870","ALMATY, KZ","2006-10-05",,"61","41"
"KZ000036870","ALMATY, KZ","2006-10-06",,"65","46"
"KZ000036870","ALMATY, KZ","2006-10-07",,"70","44"
"KZ000036870","ALMATY, KZ","2006-10-08",,"74","52"
"KZ000036870","ALMATY, KZ","2006-10-09",,"75","49"
"KZ000036870","ALMATY, KZ","2006-10-10",,"78","58"
"KZ000036870","ALMATY, KZ","2006-10-11",,"78","56"
"KZ000036870","ALMATY, KZ","2006-10-12",,"71","53"
"KZ000036870","ALMATY, KZ","2006-10-13",,"72","53"
"KZ000036870","ALMATY, KZ","2006-10-14",,"60","42"
"KZ000036870","ALMATY, KZ","2006-10-15",,"59","41"
"KZ000036870","ALMATY, KZ","2006-10-16",,"65","47"
"KZ000036870","ALMATY, KZ","2006-10-17",,"62","50"
"KZ000036870","ALMATY, KZ","2006-10-18",,"73","50"
"KZ000036870","ALMATY, KZ","2006-10-19",,"57","47"
"KZ000036870","ALMATY, KZ","2006-10-20",,"64","39"
"KZ000036870","ALMATY, KZ","2006-10-21",,"57","46"
"KZ000036870","ALMATY, KZ","2006-10-22",,"58","38"
"KZ000036870","ALMATY, KZ","2006-10-23",,"57","37"
"KZ000036870","ALMATY, KZ","2006-10-24",,"61","46"
"KZ000036870","ALMATY, KZ","2006-10-25",,"59","47"
"KZ000036870","ALMATY, KZ","2006-10-26",,"60","43"
"KZ000036870","ALMATY, KZ","2006-10-27",,"62","40"
"KZ000036870","ALMATY, KZ","2006-10-28",,"64","42"
"KZ000036870","ALMATY, KZ","2006-10-29",,"65","47"
"KZ000036870","ALMATY, KZ","2006-10-30",,"61","50"
"KZ000036870","ALMATY, KZ","2006-10-31",,"65","41"
"KZ000036870","ALMATY, KZ","2006-11-01",,"71","47"
"KZ000036870","ALMATY, KZ","2006-11-02",,"63","52"
"KZ000036870","ALMATY, KZ","2006-11-03",,"64","44"
"KZ000036870","ALMATY, KZ","2006-11-04",,"68","47"
"KZ000036870","ALMATY, KZ","2006-11-05",,"72","55"
"KZ000036870","ALMATY, KZ","2006-11-06",,"72","53"
"KZ000036870","ALMATY, KZ","2006-11-07",,"65","49"
"KZ000036870","ALMATY, KZ","2006-11-08",,"66","46"
"KZ000036870","ALMATY, KZ","2006-11-09",,"63","46"
"KZ000036870","ALMATY, KZ","2006-11-10",,"59","41"
"KZ000036870","ALMATY, KZ","2006-11-11",,"43","37"
"KZ000036870","ALMATY, KZ","2006-11-12",,"47","39"
"KZ000036870","ALMATY, KZ","2006-11-13",,"58","36"
"KZ000036870","ALMATY, KZ","2006-11-14",,"56","42"
"KZ000036870","ALMATY, KZ","2006-11-15",,"53","37"
"KZ000036870","ALMATY, KZ","2006-11-16",,"56","36"
"KZ000036870","ALMATY, KZ","2006-11-17",,"57","38"
"KZ000036870","ALMATY, KZ","2006-11-18",,"58","38"
"KZ000036870","ALMATY, KZ","2006-11-19",,"58","36"
"KZ000036870","ALMATY, KZ","2006-11-20",,"48","38"
"KZ000036870","ALMATY, KZ","2006-11-21",,"39","29"
"KZ000036870","ALMATY, KZ","2006-11-22",,"35","26"
"KZ000036870","ALMATY, KZ","2006-11-23",,"31","20"
"KZ000036870","ALMATY, KZ","2006-11-24",,"27","12"
"KZ000036870","ALMATY, KZ","2006-11-25",,"23","5"
"KZ000036870","ALMATY, KZ","2006-11-26",,"30","10"
"KZ000036870","ALMATY, KZ","2006-11-27",,"35","20"
"KZ000036870","ALMATY, KZ","2006-11-28",,"36","19"
"KZ000036870","ALMATY, KZ","2006-11-29",,"41","26"
"KZ000036870","ALMATY, KZ","2006-11-30",,"35","28"
"KZ000036870","ALMATY, KZ","2006-12-01",,"30","23"
"KZ000036870","ALMATY, KZ","2006-12-02",,"27","23"
"KZ000036870","ALMATY, KZ","2006-12-03",,"25","20"
"KZ000036870","ALMATY, KZ","2006-12-04",,"29","19"
"KZ000036870","ALMATY, KZ","2006-12-05",,"27","22"
"KZ000036870","ALMATY, KZ","2006-12-06",,"36","22"
"KZ000036870","ALMATY, KZ","2006-12-07",,"32","16"
"KZ000036870","ALMATY, KZ","2006-12-08",,"34","21"
"KZ000036870","ALMATY, KZ","2006-12-09",,"36","17"
"KZ000036870","ALMATY, KZ","2006-12-10",,"37","19"
"KZ000036870","ALMATY, KZ","2006-12-11",,"31","17"
"KZ000036870","ALMATY, KZ","2006-12-12",,"38","14"
"KZ000036870","ALMATY, KZ","2006-12-13",,"38","18"
"KZ000036870","ALMATY, KZ","2006-12-14",,"31","17"
"KZ000036870","ALMATY, KZ","2006-12-15",,"35","18"
"KZ000036870","ALMATY, KZ","2006-12-16",,"43","23"
"KZ000036870","ALMATY, KZ","2006-12-17",,"43","27"
"KZ000036870","ALMATY, KZ","2006-12-18",,"41","28"
"KZ000036870","ALMATY, KZ","2006-12-19",,"42","24"
"KZ000036870","ALMATY, KZ","2006-12-20",,"37","22"
"KZ000036870","ALMATY, KZ","2006-12-21",,"41","26"
"KZ000036870","ALMATY, KZ","2006-12-22",,"49","30"
"KZ000036870","ALMATY, KZ","2006-12-23",,"42","28"
"KZ000036870","ALMATY, KZ","2006-12-24",,"33","26"
"KZ000036870","ALMATY, KZ","2006-12-25",,"34","30"
"KZ000036870","ALMATY, KZ","2006-12-26",,"31","28"
"KZ000036870","ALMATY, KZ","2006-12-27",,"42","22"
"KZ000036870","ALMATY, KZ","2006-12-28",,"41","27"
"KZ000036870","ALMATY, KZ","2006-12-29",,"45","31"
"KZ000036870","ALMATY, KZ","2006-12-30",,"39","26"
"KZ000036870","ALMATY, KZ","2006-12-31",,"27","18"
"KZ000036870","ALMATY, KZ","2008-01-01","0","18",
"KZ000036870","ALMATY, KZ","2008-01-02","8","31",
"KZ000036870","ALMATY, KZ","2008-01-03","21","38",
"KZ000036870","ALMATY, KZ","2008-01-04","22","33",
"KZ000036870","ALMATY, KZ","2008-01-05","21","33",
"KZ000036870","ALMATY, KZ","2008-01-06","17","26",
"KZ000036870","ALMATY, KZ","2008-01-07","16",,"13"
"KZ000036870","ALMATY, KZ","2008-01-08","16",,
"KZ000036870","ALMATY, KZ","2008-01-09","12",,
"KZ000036870","ALMATY, KZ","2008-01-10","12",,
"KZ000036870","ALMATY, KZ","2008-01-11","12","26",
"KZ000036870","ALMATY, KZ","2008-01-12","9","23",
"KZ000036870","ALMATY, KZ","2008-01-13","14","24",
"KZ000036870","ALMATY, KZ","2008-01-14","6","22",
"KZ000036870","ALMATY, KZ","2008-01-15","7","22",
"KZ000036870","ALMATY, KZ","2008-01-16","10","20",
"KZ000036870","ALMATY, KZ","2008-01-17","13","21",
"KZ000036870","ALMATY, KZ","2008-01-18","6","15",
"KZ000036870","ALMATY, KZ","2008-01-19","3","10",
"KZ000036870","ALMATY, KZ","2008-01-20","-2","9",
"KZ000036870","ALMATY, KZ","2008-01-21","-5","10",
"KZ000036870","ALMATY, KZ","2008-01-22","-6","9",
"KZ000036870","ALMATY, KZ","2008-01-23","-3","12",
"KZ000036870","ALMATY, KZ","2008-01-24","-4","9",
"KZ000036870","ALMATY, KZ","2008-01-25","-5","8",
"KZ000036870","ALMATY, KZ","2008-01-26","-2","20",
"KZ000036870","ALMATY, KZ","2008-01-27","0","20",
"KZ000036870","ALMATY, KZ","2008-01-28","3","23",
"KZ000036870","ALMATY, KZ","2008-01-29","11","31",
"KZ000036870","ALMATY, KZ","2008-01-30","13","31",
"KZ000036870","ALMATY, KZ","2008-01-31","7","29",
"KZ000036870","ALMATY, KZ","2008-02-01","14","33",
"KZ000036870","ALMATY, KZ","2008-02-02","12","30",
"KZ000036870","ALMATY, KZ","2008-02-03","13","34",
"KZ000036870","ALMATY, KZ","2008-02-04","15","26",
"KZ000036870","ALMATY, KZ","2008-02-05","12","21",
"KZ000036870","ALMATY, KZ","2008-02-06","11","20",
"KZ000036870","ALMATY, KZ","2008-02-07","10","25",
"KZ000036870","ALMATY, KZ","2008-02-08","11","19",
"KZ000036870","ALMATY, KZ","2008-02-09","15","24",
"KZ000036870","ALMATY, KZ","2008-02-10","8",,
"KZ000036870","ALMATY, KZ","2008-02-11","1","13",
"KZ000036870","ALMATY, KZ","2008-02-12","2","15",
"KZ000036870","ALMATY, KZ","2008-02-13","12","27",
"KZ000036870","ALMATY, KZ","2008-02-14","20","30",
"KZ000036870","ALMATY, KZ","2008-02-15","20","31",
"KZ000036870","ALMATY, KZ","2008-02-16","22","30",
"KZ000036870","ALMATY, KZ","2008-02-17","25","43",
"KZ000036870","ALMATY, KZ","2008-02-18","31","40",
"KZ000036870","ALMATY, KZ","2008-02-19","30","42",
"KZ000036870","ALMATY, KZ","2008-02-20","38","49",
"KZ000036870","ALMATY, KZ","2008-02-21","33",,
"KZ000036870","ALMATY, KZ","2008-02-22","25",,
"KZ000036870","ALMATY, KZ","2008-02-23","23","40",
"KZ000036870","ALMATY, KZ","2008-02-24","23",,
"KZ000036870","ALMATY, KZ","2008-02-25","26","42",
"KZ000036870","ALMATY, KZ","2008-02-26","31","47",
"KZ000036870","ALMATY, KZ","2008-02-27","34","45",
"KZ000036870","ALMATY, KZ","2008-02-28","35","40",
"KZ000036870","ALMATY, KZ","2008-02-29","33",,
"KZ000036870","ALMATY, KZ","2008-03-01","32","51","26"
"KZ000036870","ALMATY, KZ","2008-03-02","38","52",
"KZ000036870","ALMATY, KZ","2008-03-03","41",,
"KZ000036870","ALMATY, KZ","2008-03-04","39",,
"KZ000036870","ALMATY, KZ","2008-03-05","42","56",
"KZ000036870","ALMATY, KZ","2008-03-06","39",,
"KZ000036870","ALMATY, KZ","2008-03-07","36",,
"KZ000036870","ALMATY, KZ","2008-03-08","46","58",
"KZ000036870","ALMATY, KZ","2008-03-09","47",,
"KZ000036870","ALMATY, KZ","2008-03-10","39",,
"KZ000036870","ALMATY, KZ","2008-03-11","41",,
"KZ000036870","ALMATY, KZ","2008-03-12","50","66",
"KZ000036870","ALMATY, KZ","2008-03-13","39",,
"KZ000036870","ALMATY, KZ","2008-03-14","50","69",
"KZ000036870","ALMATY, KZ","2008-03-15","56","68",
"KZ000036870","ALMATY, KZ","2008-03-16","58",,
"KZ000036870","ALMATY, KZ","2008-03-17","47",,
"KZ000036870","ALMATY, KZ","2008-03-18","39",,
"KZ000036870","ALMATY, KZ","2008-03-19","41",,
"KZ000036870","ALMATY, KZ","2008-03-20","44",,
"KZ000036870","ALMATY, KZ","2008-03-21","52","70",
"KZ000036870","ALMATY, KZ","2008-03-22","55",,
"KZ000036870","ALMATY, KZ","2008-03-23","63",,
"KZ000036870","ALMATY, KZ","2008-03-24","50","58",
"KZ000036870","ALMATY, KZ","2008-03-25","47","55","36"
"KZ000036870","ALMATY, KZ","2008-03-26","48",,
"KZ000036870","ALMATY, KZ","2008-03-27","43","58",
"KZ000036870","ALMATY, KZ","2008-03-28","49",,
"KZ000036870","ALMATY, KZ","2008-03-29","52",,
"KZ000036870","ALMATY, KZ","2008-03-30","53",,
"KZ000036870","ALMATY, KZ","2008-03-31","49",,
"KZ000036870","ALMATY, KZ","2008-04-01","51",,
"KZ000036870","ALMATY, KZ","2008-04-02","54",,
"KZ000036870","ALMATY, KZ","2008-04-03","54","66",
"KZ000036870","ALMATY, KZ","2008-04-04","54",,
"KZ000036870","ALMATY, KZ","2008-04-05","55",,
"KZ000036870","ALMATY, KZ","2008-04-06","59",,
"KZ000036870","ALMATY, KZ","2008-04-07","46",,
"KZ000036870","ALMATY, KZ","2008-04-08","44",,
"KZ000036870","ALMATY, KZ","2008-04-09","47",,
"KZ000036870","ALMATY, KZ","2008-04-10","51",,
"KZ000036870","ALMATY, KZ","2008-04-11","56",,
"KZ000036870","ALMATY, KZ","2008-04-12","59",,
"KZ000036870","ALMATY, KZ","2008-04-13","62",,
"KZ000036870","ALMATY, KZ","2008-04-14","56",,
"KZ000036870","ALMATY, KZ","2008-04-15","57",,
"KZ000036870","ALMATY, KZ","2008-04-16","53",,
"KZ000036870","ALMATY, KZ","2008-04-17","33",,
"KZ000036870","ALMATY, KZ","2008-04-18","32",,
"KZ000036870","ALMATY, KZ","2008-04-19","37",,
"KZ000036870","ALMATY, KZ","2008-04-20","48",,"29"
"KZ000036870","ALMATY, KZ","2008-04-21","56",,
"KZ000036870","ALMATY, KZ","2008-04-22","66",,
"KZ000036870","ALMATY, KZ","2008-04-23","57",,
"KZ000036870","ALMATY, KZ","2008-04-24","61",,
"KZ000036870","ALMATY, KZ","2008-04-25","61",,
"KZ000036870","ALMATY, KZ","2008-04-26","68",,
"KZ000036870","ALMATY, KZ","2008-04-27","72","84",
"KZ000036870","ALMATY, KZ","2008-04-28","58",,
"KZ000036870","ALMATY, KZ","2008-04-29","63",,
"KZ000036870","ALMATY, KZ","2008-04-30","53",,
"KZ000036870","ALMATY, KZ","2008-05-01","51","63",
"KZ000036870","ALMATY, KZ","2008-05-02","54",,
"KZ000036870","ALMATY, KZ","2008-05-03","64",,
"KZ000036870","ALMATY, KZ","2008-05-04","64","74",
"KZ000036870","ALMATY, KZ","2008-05-05","59","67",
"KZ000036870","ALMATY, KZ","2008-05-06","56",,
"KZ000036870","ALMATY, KZ","2008-05-07","62",,"46"
"KZ000036870","ALMATY, KZ","2008-05-08","70",,"53"
"KZ000036870","ALMATY, KZ","2008-05-09","75",,
"KZ000036870","ALMATY, KZ","2008-05-10","67",,
"KZ000036870","ALMATY, KZ","2008-05-11","69",,
"KZ000036870","ALMATY, KZ","2008-05-12","76",,
"KZ000036870","ALMATY, KZ","2008-05-13","75",,
"KZ000036870","ALMATY, KZ","2008-05-14","74",,
"KZ000036870","ALMATY, KZ","2008-05-15","73",,
"KZ000036870","ALMATY, KZ","2008-05-16","66",,
"KZ000036870","ALMATY, KZ","2008-05-17","64",,
"KZ000036870","ALMATY, KZ","2008-05-18","67",,
"KZ000036870","ALMATY, KZ","2008-05-19","72",,
"KZ000036870","ALMATY, KZ","2008-05-20","70",,
"KZ000036870","ALMATY, KZ","2008-05-21","71",,
"KZ000036870","ALMATY, KZ","2008-05-22","68",,
"KZ000036870","ALMATY, KZ","2008-05-23","70",,
"KZ000036870","ALMATY, KZ","2008-05-24","61",,
"KZ000036870","ALMATY, KZ","2008-05-25","67",,"53"
"KZ000036870","ALMATY, KZ","2008-05-26","69",,"57"
"KZ000036870","ALMATY, KZ","2008-05-27","71",,
"KZ000036870","ALMATY, KZ","2008-05-28","74",,
"KZ000036870","ALMATY, KZ","2008-05-29","76",,
"KZ000036870","ALMATY, KZ","2008-05-30","78",,
"KZ000036870","ALMATY, KZ","2008-05-31","78",,
"KZ000036870","ALMATY, KZ","2008-06-01","75",,
"KZ000036870","ALMATY, KZ","2008-06-02","71",,
